ID,Decision,Build_Selfcon,Tier,Accommodation_Class,Loan_Type,Gender,Employment_Type,Doc_Proof_Inc,Marital_Status,Employer_Type,Education_Class,Mode_of_origin_class,eom_25,OldEmi_d,BankSave_d,Age,YrsAdd,YrsJob,Expen,TotInc,DispInc,MarVal,OldEmi,LoanReq,Term,Dwnpay,BankSave,CalcEmi,IIR,IAR,FOIR,LTV,LVR
DEL-MNX9-551932,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,1,0,0,52,1,3,16571,27311,10740,2391304,0,550000,120,205000,0,9558.870117,35.00007366,89.00251506,35.00007366,23.00000335,73.0
FBD-HHTC-543292,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,1,0,0,47,1,2,14373,32063,17690,1960784,0,1000000,180,950000,0,15390.04004,47.99937635,86.99853046,47.99937635,51.00000816,51.0
RAJ-0EX3-777837,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,UNDERGRADUATE,Reference,1,0,0,51,1,2,9145,16167,7022,869565,0,400000,120,250000,0,6951.910156,43.00061951,99.00185355,43.00061951,46.0000115,62.0
SRT-7H6W-678406,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,1,0,40,2,6,14206,30780,16574,1129032,2939,700000,180,300000,0,10773.030270000001,35.00009835,64.9995793,44.54850641,62.00001417,70.0
JAM-FTF0-647436,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,Y,Married,Corporate,U10,Reference,0,0,0,31,10,2,7884,28383,20499,959000,0,719250,180,240750,0,11069.29004,38.99971828,53.99917088,38.99971828,75.0,75.0
SHB-V18C-941645,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,0,0,43,20,16,8114,22632,14519,806452,0,500000,180,300000,0,7695.02002,34.00061868,52.99965576,34.00061868,61.99997024,62.0
NAG-6ZO5-769287,1,Self Contruction,2,Rented,Home_Improvement,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,1,42,12,6,12169,33466,21296,3000000,0,300000,84,765636,192660,7027.779785,20.99976031,33.00046856,20.99976031,10.0,28.0
FBD-U48A-512398,0,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Own database field visit,1,0,0,43,5,12,11035,49656,38622,1333333,0,1000000,120,330000,0,17379.76953,35.00034141,44.99966219,35.00034141,75.00001875,75.0
FBD-X10H-992278,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,1,1,0,25,2,2,9412,19965,10553,1500000,2368,480000,180,1028000,0,7387.220215,37.00085257,70.00113915,48.86160889,32.0,32.0
FBD-1733-636325,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,1,0,0,49,12,20,25015,45265,20250,2325581,0,1000000,180,1300000,0,15390.04004,33.99986753,76.00019772,33.99986753,43.00000731,43.0
DEL-V36T-858706,0,Self Contruction,1,Non_Rented,Home_Loan,Male,Self_Employed,Y,Unmarried,Business,UNDERGRADUATE,Others,1,0,0,33,7,10,2407,39716,37309,1095890,0,800000,180,300000,0,12312.030270000001,31.00017694,33.00016155,31.00017694,73.00002738,73.0
SHB-F9FJ-537371,1,Builder,3,Non_Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,U10,Others,0,1,0,23,9,2,13205,34662,21458,672500,1865,538000,120,135665,0,9012.209961,26.00025954,41.99930078,31.38079153,80.0,80.0
DEL-7H5Y-606466,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,U10,Reference,0,0,0,45,20,21,19861,29965,10105,1388889,0,500000,120,190000,0,8689.879883,29.00009973,85.99584248,29.00009973,35.99999712,72.0
SRT-2QZA-516184,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,44,1,0,9405,56430,47025,1486486,0,550000,180,195900,0,8464.519531,15.00003461,18.00004153,15.00003461,37.00001211,74.0
DEL-3IZ4-955221,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,28,25,10,6310,14122,7812,1000000,0,500000,180,500000,0,7343.5,52.00042487,94.00281618,52.00042487,50.0,0.0
FBD-K8A3-822405,0,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,UNDERGRADUATE,Reference,1,0,0,38,1,10,12134,30152,18018,1246753,0,960000,180,290000,0,14774.44043,48.99986876,81.99822638,48.99986876,77.00001524,77.0
DEL-M35B-901395,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,1,0,0,38,36,20,11973,29314,17341,1000000,0,800000,180,200000,0,12312.030270000001,42.00051263,70.99954024,42.00051263,80.0,80.0
KTA-6KVW-526282,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,1,0,57,22,30,10362,15635,5272,500000,3025,250000,108,250000,0,4534.049805,28.99935916,86.00246215,48.34697668,50.0,50.0
SRT-3IM5-826705,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,33,2,6,9051,17895,8845,877193,0,500000,180,200000,0,7695.02002,43.0009501,86.99853046,43.0009501,56.99999886,71.0
JAM-T4Q2-623833,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,1,0,24,23,6,14118,30375,16257,1229508,2345,750000,180,650000,0,11542.530270000001,38.00009967,71.00037075,45.72026427,61.00000976,80.0
GUJ-6GPP-853376,1,Builder,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,UNDERGRADUATE,Others,1,0,1,55,40,2,7668,12914,5246,789474,0,300000,132,465000,179782,5036.5,39.00030974,96.00648113,39.00030974,37.9999848,39.0
JAI-MLP7-597286,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,0,0,0,36,30,9,13857,45265,31408,1298701,0,1000000,180,300000,0,15390.04004,33.99986753,49.00038219,33.99986753,77.00001771,77.0
KTA-BO04-873909,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,0,0,40,12,25,7401,13664,6263,777778,0,280000,180,226780,0,4509.180176,33.000440399999995,71.99712878,33.000440399999995,35.99998971,55.0
GUJ-310F-668517,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,47,8,28,13444,20520,7076,1000000,1498,400000,180,250000,0,6156.02002,30.00009756,86.99858705,37.30029249,40.0,62.0
BHP-DR6B-582880,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Govt,GRADUATE+,Own database field visit,0,0,0,42,3,14,17041,32745,15704,2083333,0,1000000,180,650000,0,15390.04004,46.99966419,98.00076439,46.99966419,48.00000768,48.0
GUJ-F860-942586,1,Builder,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,0,0,1,29,20,7,10848,20028,9179,434783,0,300000,180,133500,50275,4406.100098,21.99970091,48.00196206,21.99970091,68.9999379,69.0
SHB-0A97-893523,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,1,29,3,12,38750,90417,51667,1958333,0,940000,180,106000,300000,14466.63965,15.99991113,27.99976706,15.99991113,48.00000817,90.0
GUJ-4ZG5-597483,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,52,6,5,7720,15597,7877,704918,0,430000,108,270000,0,7798.560059,50.00038507,99.00419016,50.00038507,61.00000284,61.0
SHB-G390-832821,1,Self Contruction,3,Non_Rented,Home_Improvement,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,37,7,10,13142,50926,37784,5000000,0,500000,84,300000,0,11712.969729999999,22.99997983,30.99981401,22.99997983,10.0,62.0
MDG-AXX5-855564,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Reference,0,0,0,35,2,3,10440,23556,13117,1136364,0,750000,180,395000,0,11542.530270000001,49.00038323,87.9967239,49.00038323,65.99997888,66.0
DEL-2J4D-725625,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,1,0,43,30,6,5700,25000,19300,1200000,1995,800000,180,400000,0,12312.030270000001,49.24812109,63.79290297,57.22812109,66.66666667,66.66666412
FBD-5VUZ-844279,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,37,36,16,9358,17380,8021,150000,0,120000,120,30000,0,2085.570068,11.99982778,26.00137225,11.99982778,80.0,80.0
SHB-KR2Z-908213,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,41,23,20,12541,40516,27975,1600000,0,800000,180,200000,0,11749.61035,28.99992682,42.00039446,28.99992682,50.0,80.0
SHB-1K8J-679117,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Own database field visit,1,0,0,34,2,10,12866,27623,14758,909091,0,700000,180,300000,0,10773.030270000001,39.000218200000006,72.9979013,39.000218200000006,76.99999229999999,80.0
DEL-PJ1G-774806,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,UNDERGRADUATE,Reference,0,0,0,33,4,4,12441,30029,17589,1600000,0,800000,180,800000,0,12312.030270000001,41.00046713,69.9984665,41.00046713,50.0,0.0
IDR-E01D-637385,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Own database field visit,0,0,0,30,19,10,7308,15082,7774,907407,0,490000,180,410000,0,7541.120117,50.00079643,97.00437506,50.00079643,54.00002424,54.0
CHN-IMB1-853042,0,Self Contruction,3,Non_Rented,Home_Improvement,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,42,41,20,5504,20916,15412,1515152,0,500000,84,500000,0,11712.969729999999,56.000046499999996,75.99902496,56.000046499999996,32.99998944,50.0
IDR-5562-711848,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,U10,Reference,0,1,0,24,20,3,10750,20250,9500,1000000,2359,500000,180,500000,0,7695.02002,38.00009886,81.00021073,49.64948158,50.0,50.0
GUJ-194T-864367,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,1,0,0,33,10,10,4058,12414,8356,280899,0,250000,120,31000,0,4344.939941,35.00032174,51.99784516,35.00032174,88.99996084,89.0
GUJ-701K-539181,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,0,0,0,33,4,13,9051,17895,8845,847458,0,500000,180,350000,0,7695.02002,43.0009501,86.99853046,43.0009501,58.99997404,59.0
SHB-7K2B-598679,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,1,0,0,39,22,15,16950,50000,33050,787500,0,700000,180,200000,0,10773.030270000001,21.54606055,32.59615816,21.54606055,88.88888889,88.8888855
GUJ-RYE1-842435,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,47,22,20,5360,12150,6790,652174,0,300000,180,358656,0,4617.009765999999,38.00008038,67.99719832,38.00008038,45.99999387,46.0
SRT-GLMR-703016,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,40,1,1,8836,20986,12150,821918,0,600000,180,219000,0,9234.030273,44.00090667,76.00024916,44.00090667,72.99998297,73.0
DEL-U003-715664,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Unmarried,Business,U10,Others,1,0,0,25,9,9,10168,21161,10993,687500,0,550000,180,150000,0,8464.519531,40.00056487,76.99917703,40.00056487,80.0,79.0
MDG-M50M-557585,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,1,36,5,12,30709,48968,18259,1296296,0,700000,180,300000,90000,10773.030270000001,22.00014351,59.00120638,22.00014351,54.00001234,70.0
NAS-T3I7-912498,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,1,0,0,25,5,5,4809,19238,14428,1034483,0,300000,180,300000,0,4617.009765999999,23.999426999999997,32.00034492,23.999426999999997,28.99999323,50.0
SRT-5DAE-916565,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,U10,Own database field visit,1,0,0,48,8,5,12577,21725,9147,447761,0,300000,120,111000,0,5213.930176,23.999678600000003,57.00153248,23.999678600000003,67.00002903,73.0
DEL-R19O-842814,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,1,0,33,8,12,14250,42750,28500,1470588,1800,1000000,180,666000,0,15390.04004,36.00009366,54.00014049,40.21061997,68.00001088,60.0
SAH-25HE-701677,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,0,0,0,42,1,0,13893,26276,12383,1029412,0,700000,180,300000,0,10773.030270000001,40.99950629,86.99854859999999,40.99950629,67.99998446,70.0
JAI-O417-529296,0,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,GRADUATE+,Own database field visit,0,0,0,24,9,15,5725,24047,18321,704225,0,500000,180,253000,0,7695.02002,31.99991691,42.00109175,31.99991691,71.0000355,66.0
JDH-HKM3-775499,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,0,1,46,35,30,5426,11838,6413,294118,0,200000,180,129000,100000,3078.01001,26.00109824,47.99641369,26.00109824,67.9999184,61.0
GUJ-XVOQ-802672,1,Self Contruction,1,Non_Rented,Home_Improvement,Female,Self_Employed,N,Unmarried,Business,U10,Others,0,0,0,47,20,35,5971,16156,10185,350877,0,200000,84,150000,0,4685.189941,28.99969015,46.00088308,28.99969015,57.00003135,57.0
SHB-PR1G-826686,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,32,1,12,6450,20800,14350,135000,0,300000,180,60000,0,4617.009765999999,22.19716233,32.17428408,22.19716233,222.2222222,222.222229
SHB-1F6F-780058,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Govt,U10,Reference,0,0,0,31,7,8,6258,13098,6840,701754,0,400000,180,300000,0,6156.02002,46.99969476,90.00029268,46.99969476,57.00003135,57.0
UJN-324K-525217,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Others,0,0,0,45,1,25,8130,21228,13098,540541,0,400000,180,150000,0,6156.02002,28.99952902,46.99969476,28.99952902,73.9999371,73.0
SRT-19OP-694341,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,45,1,20,14219,33457,19238,909091,0,500000,180,185300,0,7695.02002,22.99973106,39.99906445,22.99973106,54.99999449999999,73.0
DEL-DI55-751057,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,49,1,5,13812,41435,27623,1400000,0,700000,180,700000,0,10773.030270000001,25.99983172,39.000218200000006,25.99983172,50.0,50.0
SHB-G5MC-952042,1,Self Contruction,3,Non_Rented,Home_Improvement,Female,Salaried,Y,Married,Govt,U10,Reference,0,0,0,54,11,28,7437,13944,6507,446429,0,250000,84,200000,0,5856.490234000001,42.0000734,90.00292353,42.0000734,55.99994624,56.0
DEL-2228-728416,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Reference,1,0,0,34,30,4,8336,22230,13894,955882,0,650000,180,150000,0,10003.530270000001,45.00013618,71.99892237,45.00013618,68.00002511,81.0
DEL-HFD7-831338,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,GRADUATE+,Reference,0,1,0,34,1,10,17325,47354,30029,2285714,6028,800000,180,1600000,0,12312.030270000001,25.99997946,41.00046713,38.72963271,35.00000438,33.0
RAJ-UH04-593052,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,38,2,5,8138,14840,6702,1125000,0,270000,180,30000,0,4155.310059,28.00074163,62.00104534,28.00074163,24.0,90.0
SHB-OJ0A-752906,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,36,4,12,20479,39716,19238,3478261,0,800000,180,2700000,0,12312.030270000001,31.00017694,63.99849399,31.00017694,22.99999914,23.0
AMR-VFY1-729829,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,1,0,0,57,20,15,11415,41380,29965,3225806,0,1000000,120,1000000,0,17379.76953,42.00040969,58.00023204,42.00040969,31.00000434,50.0
SRT-6H56-859762,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,0,0,0,26,2,4,6234,11628,5394,472222,0,340000,180,115000,0,5232.609863000001,45.00008482,97.00796929,45.00008482,72.00003388,66.0
FBD-22KC-833876,1,Self Contruction,2,Non_Rented,Home_Improvement,Female,Self_Employed,Y,Unmarried,Business,U10,Reference,0,1,0,34,20,7,13152,31564,18413,597015,2386,400000,60,200000,0,11047.55957,35.00050555,59.99869424,42.55975025,66.99999163,67.0
DEL-Q597-724759,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Reference,1,0,0,31,2,1,10973,22632,11659,625000,0,500000,180,500000,0,7695.02002,34.00061868,66.00068633,34.00061868,80.0,84.0
VAD-R68F-640160,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,29,28,6,10807,23580,12772,652174,0,150000,84,150000,0,3065.3701170000004,12.99987327,24.00070558,12.99987327,22.99999693,54.0
SHB-O3TJ-518125,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,U10,Reference,0,0,0,26,5,1,11571,43972,32400,1509434,0,800000,180,700000,0,12312.030270000001,27.99970498,38.00009344,27.99970498,52.99999868,53.0
SHB-3U73-781009,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Govt,U10,Others,0,0,0,43,4,15,5093,20797,15704,704225,0,500000,180,200000,0,7695.02002,37.00062518,49.00038219,37.00062518,71.0000355,71.0
GUJ-IFW5-504340,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,35,3,2,8602,15015,6413,606061,0,400000,180,200000,0,6156.02002,40.99913433,95.99282737,40.99913433,65.9999571,67.0
GUJ-29W0-860529,1,Self Contruction,1,Non_Rented,Home_Improvement,Female,Salaried,N,Married,Ind/SmallBus,U10,Others,0,0,1,27,25,10,10667,15060,4392,461538,0,180000,84,229032,7768,4216.669922,27.99913627,96.00796726,27.99913627,39.000039,44.0
RAJ-QUH5-766019,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,31,10,15,8047,17100,9053,506329,1518,400000,180,50000,0,6156.02002,36.00011707,67.99977929,44.87731006,79.00001778,89.0
GUJ-LPOB-490361,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,1,57,2,8,8176,16552,8376,454545,0,400000,120,52500,24396,6951.910156,42.00042385,82.99797226,42.00042385,88.000088,88.0
DEL-8N0J-576416,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,GRADUATE+,Reference,0,0,0,40,1,10,15344,36212,20868,3478261,0,800000,180,270600,0,12312.030270000001,33.99986268,58.99957003,33.99986268,22.99999914,75.0
RAJ-HGA9-607803,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,29,2,9,10614,21507,10893,908333,0,545000,180,65000,0,8387.570313,38.99925751,76.99963566,38.99925751,60.00002202,89.0
GUJ-8C78-609937,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,U10,Reference,0,0,0,32,1,2,7931,16031,8100,1162791,0,500000,180,100000,0,7695.02002,48.00087343,95.00024715,48.00087343,42.99998882,83.0
PUN-V486-662771,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,36,3,8,9110,22921,13812,1458333,0,700000,180,300000,0,10773.030270000001,47.00069924,77.99761275,47.00069924,48.00001097,70.0
SHB-HP8B-934478,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,UNDERGRADUATE,Reference,1,0,0,33,30,10,5863,35177,29314,2222222,0,800000,180,1400000,0,12312.030270000001,35.0002282,42.00051263,35.0002282,36.0000036,36.0
DEL-3G1U-835112,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,36,3,11,12811,25054,12242,897436,0,700000,180,0,0,10773.030270000001,42.99924273,88.00057404,42.99924273,77.99999109,78.0
DEL-KM25-961260,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Reference,1,0,0,32,2,2,18748,36643,17895,4545455,0,1000000,180,3500000,0,15390.04004,41.99994553,86.00190019,41.99994553,21.9999978,22.0
SHB-3HV8-497398,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,1,0,0,28,25,8,6183,36212,30029,1159420,0,800000,180,400000,0,12312.030270000001,33.99986268,41.00046713,33.99986268,69.00001725,78.0
SHB-26Z8-886656,0,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,38,5,13,15048,49248,34200,1509434,0,800000,180,700000,0,12312.030270000001,25.00006147,36.00008852,25.00006147,52.99999868,53.0
MDG-KQ7L-672772,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,GRADUATE+,Reference,0,0,0,33,3,7,10084,20841,10756,1101695,0,650000,180,454000,0,10003.530270000001,47.99928158,93.00418625,47.99928158,58.99999546,59.0
SHB-YY5Q-640750,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,1,0,0,24,14,0,14473,42455,27982,1012658,0,800000,180,200000,0,12312.030270000001,29.00018908,43.99982229,29.00018908,79.00001778,80.0
DEL-ERD2-650725,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,44,33,7,9422,15878,6456,800000,0,400000,180,400000,0,5874.799805,36.99962089,90.99751866,36.99962089,50.0,50.0
SHB-838L-493914,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,29,25,10,4883,24957,20074,895522,0,600000,180,150000,0,9234.030273,36.99976068,45.99995155,36.99976068,67.00002903,80.0
GUJ-Q898-730812,1,Self Contruction,1,Rented,Home_Loan,Male,Self_Employed,N,Married,Business,U10,Reference,0,1,0,41,3,8,24516,39716,15200,1012658,5393,800000,180,532000,0,12312.030270000001,31.00017694,81.00019917,44.579087200000004,79.00001778,60.0
DEL-5IR6-915610,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,37,5,10,9560,24856,15296,969050,0,775240,180,193810,0,11930.98047,48.0004042,78.00065683,48.0004042,80.0,80.0
KTA-0BVR-715482,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,0,0,30,2,15,10993,19238,8245,1000000,0,300000,180,700000,0,4617.009765999999,23.999426999999997,55.99769273,23.999426999999997,30.0,30.0
SRT-LBCE-714682,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,26,1,4,6505,15055,8550,1451613,0,450000,180,150000,0,6925.52002,46.00146144,81.00023415,46.00146144,30.99999793,75.0
SHB-W1RX-875698,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,46,25,15,5793,28966,23173,1111111,0,200000,120,900000,0,3475.9499509999996,12.0001034,14.99999979,12.0001034,18.0000018,18.0
JAM-6P13-881135,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,0,1,36,8,8,11970,119700,107730,1206897,0,700000,180,350000,2000,10773.030270000001,9.000025291,10.0000281,9.000025291,57.99997846,78.0
MRT-AB1B-722822,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,U10,Own database field visit,0,1,0,46,10,18,12309,23355,11046,1538462,3335,400000,84,100000,0,8174.319823999999,35.00029897,74.00253326,49.27989649,25.999992199999998,69.0
SRT-H753-556801,1,Self Contruction,2,Non_Rented,Home_Loan,Male,Salaried,Y,Unmarried,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,34,9,4,5758,13820,8061,897959,0,440000,180,172000,0,6771.620117,48.99869839,84.00471551,48.99869839,49.00001002,72.0
SRT-T3SQ-826415,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,37,2,20,16031,25650,9619,769231,0,300000,180,150000,0,4617.009765999999,18.00003807,47.99885399,18.00003807,38.9999883,75.0
GUJ-R26Z-683726,1,Self Contruction,1,Non_Rented,Home_Loan,Male,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,1,38,4,5,8422,17027,8605,1300000,0,520000,180,300000,9802,8002.819823999999,47.00076246,93.00197355,47.00076246,40.0,63.0
SRT-K57L-841767,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,0,0,0,31,1,6,12846,30226,17380,1176471,0,400000,120,209925,0,6951.910156,22.99976893,39.99948306,22.99976893,33.999988099999996,66.0
DEL-8U80-852828,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,41,2,23,7714,29314,21600,1000000,0,800000,180,200000,0,12312.030270000001,42.00051263,57.00014015,42.00051263,80.0,80.0
GUJ-L8L8-614050,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,UNDERGRADUATE,Reference,0,0,1,36,2,11,11794,22632,10838,1515152,0,500000,180,1000000,339706,7695.02002,34.00061868,71.00036925,34.00061868,32.99998944,33.0
VAD-I00K-636944,0,Self Contruction,2,Non_Rented,Home_Improvement,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,42,20,1,1148,20670,19522,1153846,0,150000,84,975000,0,3513.889893,16.999951100000004,17.99964088,16.999951100000004,13.00000173,13.0
